MLS#,PRICE,BEDS,BATHS,LOCATION,ZIP OR POSTAL CODE,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE,city,sold
UT894527,558592.0,3,3.5,6101 Pine St,84005,3130.0,5877.0,2008.0,58.0,178.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/36151650,40.327617,-111.966079,Eagle Mountain,False
UT387576,554450.0,5,3.0,2006 Cedar St,84005,2024.0,7762.0,1999.0,77.0,274.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/67685109,40.321324,-111.96095,Eagle Mountain,False
UT436529,377228.0,6,4.0,756 Aspen Way,84005,1541.0,8386.0,2003.0,11.0,245.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/15382852,40.333219,-112.028352,Eagle Mountain,False
UT163933,518190.0,6,3.0,7479 Juniper Ct,84005,2208.0,10143.0,2018.0,73.0,235.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/70841705,40.319981,-111.934191,Eagle Mountain,False
UT501428,675906.0,5,4.0,2488 Oak Ave,84005,2834.0,7409.0,2007.0,26.0,238.0,75.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/62169113,40.313001,-111.97144,Eagle Mountain,False
UT922531,434393.0,4,2.0,5024 Juniper Ct,84005,1833.0,6280.0,2002.0,65.0,237.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/39832688,40.318496,-111.951853,Eagle Mountain,False
UT468730,490357.0,6,2.0,700 Birch Ln,84005,3358.0,10364.0,2006.0,82.0,146.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/73942246,40.278095,-111.992272,Eagle Mountain,False
UT686118,410949.0,4,2.0,9637 Mountain Rd,84005,1429.0,11091.0,2005.0,44.0,288.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/68178432,40.291853,-112.02876,Eagle Mountain,False
UT263748,380205.0,3,3.0,5533 Sunset Blvd,84005,1562.0,7911.0,2003.0,7.0,243.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/49509865,40.312192,-111.979027,Eagle Mountain,False
UT228645,583382.0,6,3.5,9321 Maple Dr,84005,2621.0,4224.0,2001.0,33.0,223.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/26802290,40.339839,-111.979281,Eagle Mountain,False
UT758463,586810.0,4,2.5,1687 Elm Blvd,84005,2629.0,8005.0,2018.0,36.0,223.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/12120973,40.324324,-111.986301,Eagle Mountain,False
UT159162,503239.0,6,2.0,2137 Elm Blvd,84005,2107.0,11114.0,2019.0,84.0,239.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/94393487,40.277233,-111.996028,Eagle Mountain,False
UT503611,502089.0,4,4.0,6142 Juniper Ct,84005,2020.0,11912.0,2011.0,84.0,249.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/35322327,40.317382,-112.005017,Eagle Mountain,False
UT385033,478187.0,6,3.5,6083 Willow Rd,84005,1567.0,7208.0,2014.0,51.0,305.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/37161400,40.287739,-111.977246,Eagle Mountain,False
UT114631,527365.0,5,3.5,7928 Mountain Rd,84005,2991.0,5201.0,2021.0,85.0,176.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/71295941,40.328721,-111.992472,Eagle Mountain,False
UT578085,518106.0,4,3.0,9286 Juniper Ct,84005,2309.0,8577.0,2020.0,39.0,224.0,75.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/32966785,40.336195,-111.933007,Eagle Mountain,False
UT967611,460424.0,4,3.0,8235 Maple Dr,84005,1684.0,10645.0,1999.0,37.0,273.0,75.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/43817909,40.317477,-112.012707,Eagle Mountain,False
UT162233,527126.0,6,2.0,1488 Juniper Ct,84005,2359.0,11560.0,2022.0,75.0,223.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/74004651,40.317309,-111.998033,Eagle Mountain,False
UT834186,499980.0,3,2.0,3164 Birch Ln,84005,3648.0,4413.0,2000.0,60.0,137.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/63583824,40.297087,-112.000604,Eagle Mountain,False
UT585260,449430.0,4,4.0,9145 Juniper Ct,84005,2026.0,6324.0,1999.0,47.0,222.0,75.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/69080383,40.3057,-111.975669,Eagle Mountain,False
UT751202,613655.0,4,2.5,5534 Birch Ln,84005,3547.0,7821.0,2009.0,41.0,173.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/10420370,40.339129,-111.980072,Eagle Mountain,False
UT186894,471162.0,5,3.5,8682 Cedar St,84005,2020.0,4786.0,2017.0,63.0,233.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/50616902,40.327866,-111.965626,Eagle Mountain,False
UT882181,404207.0,4,3.5,5673 Lakeside Dr,84005,1846.0,11090.0,2001.0,67.0,219.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/52774118,40.31158,-111.935,Eagle Mountain,False
UT110274,455698.0,5,2.5,592 Oak Ave,84005,2025.0,4897.0,2006.0,44.0,225.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/66920160,40.299459,-112.001478,Eagle Mountain,False
UT916125,511769.0,4,2.5,4781 Spruce Way,84005,2175.0,9321.0,2005.0,2.0,235.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/23631254,40.27403,-111.960723,Eagle Mountain,False
UT692025,445839.0,4,3.5,8263 Valley View Dr,84005,1689.0,11349.0,2008.0,9.0,264.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/24354376,40.281441,-112.027496,Eagle Mountain,False
UT403740,571031.0,4,2.0,6584 Elm Blvd,84005,2810.0,9481.0,2023.0,12.0,203.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/78618852,40.285442,-112.003761,Eagle Mountain,False
UT106391,591844.0,5,3.0,1414 Sunset Blvd,84005,2200.0,10105.0,2007.0,41.0,269.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/70599546,40.299871,-111.983628,Eagle Mountain,False
UT649862,592477.0,4,4.0,2179 Maple Dr,84005,3123.0,6106.0,2004.0,55.0,190.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/83006415,40.345531,-112.026901,Eagle Mountain,False
UT178691,473944.0,4,3.5,8557 Aspen Way,84005,2578.0,10619.0,2002.0,72.0,184.0,100.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/34354962,40.310412,-111.968233,Eagle Mountain,False
UT647926,650013.0,5,3.5,9793 Cedar St,84005,2462.0,7348.0,2003.0,20.0,264.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/99784283,40.288787,-111.962169,Eagle Mountain,False
UT795830,514217.0,4,2.0,7552 Elm Blvd,84005,2530.0,4490.0,2002.0,70.0,203.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/34555237,40.27846,-111.955327,Eagle Mountain,False
UT340569,423631.0,4,2.0,1070 Elm Blvd,84005,1775.0,6932.0,2013.0,59.0,239.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/68586614,40.297064,-111.978343,Eagle Mountain,False
UT314849,501343.0,4,2.5,6229 Sunset Blvd,84005,3110.0,6798.0,2009.0,4.0,161.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/24596193,40.335258,-111.969606,Eagle Mountain,False
UT299756,462223.0,4,2.5,8308 Juniper Ct,84005,1649.0,8171.0,2011.0,31.0,280.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/92665252,40.300667,-111.990393,Eagle Mountain,False
UT302354,584044.0,5,2.0,6437 Birch Ln,84005,3131.0,6118.0,2019.0,27.0,187.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/39913941,40.3318,-112.025875,Eagle Mountain,False
UT202516,679721.0,5,4.0,5980 Sunset Blvd,84005,3799.0,7697.0,2013.0,79.0,179.0,75.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/82223017,40.334216,-112.020005,Eagle Mountain,False
UT324731,582473.0,6,2.0,4726 Spruce Way,84005,3233.0,7423.0,2002.0,82.0,180.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/39812595,40.278866,-111.9645,Eagle Mountain,False
UT693382,526354.0,5,3.5,2523 Valley View Dr,84005,2492.0,6615.0,2008.0,73.0,211.0,150.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/81176303,40.318693,-111.930444,Eagle Mountain,False
UT372265,458721.0,3,3.0,2879 Willow Rd,84005,2154.0,9569.0,2006.0,47.0,213.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/50876110,40.346728,-112.02842,Eagle Mountain,False
UT802826,669143.0,4,3.5,7481 Willow Rd,84005,3494.0,6443.0,2019.0,44.0,192.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/15624177,40.302171,-111.974242,Eagle Mountain,False
UT837359,435205.0,4,2.5,791 Juniper Ct,84005,2017.0,10126.0,2006.0,28.0,216.0,0.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/27137755,40.274076,-111.954899,Eagle Mountain,False
UT784856,550422.0,5,2.5,936 Valley View Dr,84005,2557.0,6006.0,2002.0,69.0,215.0,50.0,Active,https://www.redfin.com/UT/Eagle-Mountain/home/71509530,40.343864,-111.947323,Eagle Mountain,False
UT196489,365087.0,4,3.5,1922 Cedar St,84005,1863.0,6693.0,2007.0,0.0,196.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/42777523,40.281456,-111.978745,Eagle Mountain,True
UT105434,432476.0,3,2.0,367 Elm Blvd,84005,2060.0,4165.0,2013.0,14.0,210.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/49333185,40.289718,-111.996301,Eagle Mountain,True
UT344249,529341.0,3,3.5,8417 Birch Ln,84005,2700.0,9432.0,2016.0,32.0,196.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/86380180,40.285917,-111.963795,Eagle Mountain,True
UT114619,419840.0,4,2.0,6820 Lakeside Dr,84005,2007.0,9594.0,2007.0,44.0,209.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/85782338,40.288062,-111.966935,Eagle Mountain,True
UT421838,451881.0,3,3.0,796 Valley View Dr,84005,1709.0,10052.0,2015.0,49.0,264.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/27157847,40.322484,-111.936013,Eagle Mountain,True
UT996725,565316.0,4,2.0,2660 Lakeside Dr,84005,2898.0,6104.0,2008.0,5.0,195.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/37684888,40.296201,-111.933874,Eagle Mountain,True
UT531026,571521.0,3,2.0,280 Pine St,84005,3053.0,6624.0,2002.0,8.0,187.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/83923671,40.319202,-111.961932,Eagle Mountain,True
UT121513,607654.0,6,2.0,9552 Lakeside Dr,84005,3159.0,11504.0,2008.0,5.0,192.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/92529397,40.341221,-111.948218,Eagle Mountain,True
UT544518,617425.0,3,3.0,346 Maple Dr,84005,3665.0,10573.0,2010.0,54.0,168.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/17116225,40.318205,-111.950757,Eagle Mountain,True
UT297193,417822.0,5,3.0,7978 Aspen Way,84005,1698.0,4297.0,1999.0,39.0,246.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/85023467,40.325563,-111.98087,Eagle Mountain,True
UT870574,559660.0,4,2.5,5161 Maple Dr,84005,2424.0,9535.0,2021.0,31.0,231.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/54030615,40.29924,-111.959554,Eagle Mountain,True
UT181508,500564.0,4,3.5,5868 Spruce Way,84005,1961.0,10501.0,2012.0,47.0,255.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/63128065,40.282779,-112.022174,Eagle Mountain,True
UT793502,670582.0,5,3.5,8133 Pine St,84005,3562.0,8473.0,1999.0,35.0,188.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/16779759,40.295647,-111.954198,Eagle Mountain,True
UT501371,529157.0,6,3.5,8959 Aspen Way,84005,2695.0,9119.0,2020.0,14.0,196.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/71232236,40.347143,-111.933817,Eagle Mountain,True
UT116966,397504.0,5,3.0,1361 Aspen Way,84005,1635.0,4007.0,2020.0,30.0,243.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/71011321,40.319745,-112.021503,Eagle Mountain,True
UT705820,552728.0,6,3.0,276 Spruce Way,84005,3061.0,4240.0,1999.0,42.0,181.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/69643455,40.292201,-111.946388,Eagle Mountain,True
UT509519,378756.0,5,3.0,1333 Cedar St,84005,1503.0,4280.0,2003.0,2.0,252.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/81154133,40.306073,-111.936702,Eagle Mountain,True
UT794399,488838.0,5,2.5,6856 Pine St,84005,2058.0,5271.0,2008.0,36.0,238.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/95145088,40.336841,-112.007381,Eagle Mountain,True
UT656265,614300.0,3,3.0,5728 Elm Blvd,84005,3131.0,11926.0,2011.0,29.0,196.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/86487268,40.323475,-111.977519,Eagle Mountain,True
UT808529,599930.0,6,2.0,930 Birch Ln,84005,2614.0,9074.0,2017.0,4.0,230.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/77030527,40.314852,-111.937214,Eagle Mountain,True
UT514355,662591.0,5,4.0,2419 Birch Ln,84005,3226.0,10258.0,2009.0,15.0,205.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/98313601,40.340813,-111.933977,Eagle Mountain,True
UT107144,546556.0,4,2.5,5418 Aspen Way,84005,2770.0,6364.0,2014.0,26.0,197.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/70708915,40.323795,-112.017212,Eagle Mountain,True
UT217580,693135.0,4,3.5,7328 Elm Blvd,84005,3423.0,11500.0,1999.0,20.0,202.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/70481414,40.321418,-111.9951,Eagle Mountain,True
UT513010,607910.0,5,4.0,3499 Birch Ln,84005,2750.0,5591.0,2015.0,17.0,221.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/58785135,40.285181,-111.960186,Eagle Mountain,True
UT457726,442666.0,3,3.0,9500 Juniper Ct,84005,1536.0,11218.0,2021.0,38.0,288.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/79215571,40.278511,-112.007844,Eagle Mountain,True
UT814926,471416.0,5,4.0,9922 Pine St,84005,1571.0,4246.0,2012.0,24.0,300.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/16423821,40.347211,-111.997523,Eagle Mountain,True
UT470489,624518.0,4,3.0,7682 Cedar St,84005,3264.0,4163.0,2010.0,29.0,191.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/55518244,40.317909,-112.027671,Eagle Mountain,True
UT874166,363545.0,3,2.0,4596 Pine St,84005,1492.0,4631.0,2006.0,47.0,244.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/48278890,40.303255,-112.014648,Eagle Mountain,True
UT268944,494611.0,4,2.0,8783 Oak Ave,84005,2303.0,10334.0,2022.0,5.0,215.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/92146320,40.317122,-111.973767,Eagle Mountain,True
UT446386,405004.0,6,2.0,7305 Oak Ave,84005,1438.0,6059.0,1999.0,21.0,282.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/16530462,40.274945,-111.964691,Eagle Mountain,True
UT780675,515791.0,4,4.0,5243 Birch Ln,84005,2128.0,7609.0,2006.0,4.0,242.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/67938253,40.33577,-111.965109,Eagle Mountain,True
UT211685,555196.0,5,3.0,4492 Aspen Way,84005,2828.0,7770.0,2002.0,55.0,196.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/26589699,40.287332,-111.952164,Eagle Mountain,True
UT389260,500157.0,5,2.5,8339 Maple Dr,84005,1815.0,10316.0,2020.0,11.0,276.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/89519625,40.334364,-111.988472,Eagle Mountain,True
UT776669,460662.0,3,3.0,5614 Lakeside Dr,84005,2518.0,6789.0,2011.0,49.0,183.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/86666872,40.31275,-112.002651,Eagle Mountain,True
UT630087,710925.0,5,2.5,1910 Aspen Way,84005,3790.0,4053.0,2022.0,11.0,188.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/31190681,40.292126,-112.028442,Eagle Mountain,True
UT800261,433885.0,4,4.0,9997 Mountain Rd,84005,1569.0,7091.0,2015.0,19.0,277.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/88453532,40.272417,-112.009337,Eagle Mountain,True
UT564156,422253.0,5,4.0,776 Sunset Blvd,84005,1552.0,6305.0,2012.0,36.0,272.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/54706399,40.335267,-111.998761,Eagle Mountain,True
UT873271,556644.0,4,2.0,6979 Mountain Rd,84005,2050.0,9847.0,2011.0,49.0,272.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/97393939,40.284117,-112.012179,Eagle Mountain,True
UT889683,613165.0,3,3.5,6593 Mountain Rd,84005,3384.0,10010.0,2004.0,10.0,181.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/75683702,40.274144,-112.027986,Eagle Mountain,True
UT977101,502734.0,5,2.5,5902 Oak Ave,84005,2373.0,4735.0,2013.0,12.0,212.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/13101739,40.33047,-112.014255,Eagle Mountain,True
UT209813,588365.0,5,2.0,614 Juniper Ct,84005,2934.0,10344.0,2016.0,52.0,201.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/28244957,40.298003,-111.96339,Eagle Mountain,True
UT632070,389845.0,6,4.0,4976 Valley View Dr,84005,1481.0,4563.0,2023.0,19.0,263.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/46323809,40.301147,-111.967041,Eagle Mountain,True
UT202836,590312.0,5,2.0,8934 Elm Blvd,84005,3164.0,8957.0,2012.0,12.0,187.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/29020581,40.289765,-111.936432,Eagle Mountain,True
UT306004,469383.0,4,2.5,2471 Maple Dr,84005,1561.0,7114.0,2022.0,44.0,301.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/21918764,40.338734,-111.950183,Eagle Mountain,True
UT370287,569904.0,4,2.0,6945 Pine St,84005,3108.0,6410.0,2022.0,5.0,183.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/98023845,40.293786,-111.973224,Eagle Mountain,True
UT681529,413161.0,4,3.0,8600 Mountain Rd,84005,1755.0,7865.0,2012.0,52.0,235.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/88215647,40.286815,-112.016244,Eagle Mountain,True
UT488093,696892.0,5,3.0,9525 Mountain Rd,84005,3460.0,6482.0,2009.0,52.0,201.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/29352435,40.29474,-111.973593,Eagle Mountain,True
UT878261,515135.0,4,2.5,5209 Juniper Ct,84005,2110.0,10350.0,2002.0,51.0,244.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/26363390,40.286252,-112.02384,Eagle Mountain,True
UT368687,436909.0,4,2.0,3207 Birch Ln,84005,1841.0,11734.0,2005.0,17.0,237.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/92419494,40.295412,-111.986912,Eagle Mountain,True
UT655505,497927.0,4,2.0,7025 Aspen Way,84005,2208.0,10526.0,2020.0,6.0,226.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/39831749,40.276635,-111.990974,Eagle Mountain,True
UT786867,375492.0,4,4.0,4912 Aspen Way,84005,1401.0,7513.0,2002.0,25.0,268.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/11133783,40.282682,-111.987219,Eagle Mountain,True
UT982277,421911.0,4,4.0,6307 Aspen Way,84005,1796.0,8026.0,2008.0,20.0,235.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/45763852,40.303364,-112.002017,Eagle Mountain,True
UT320739,558372.0,3,4.0,7441 Aspen Way,84005,2836.0,7577.0,2016.0,57.0,197.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/50890594,40.340357,-111.961417,Eagle Mountain,True
UT760242,433016.0,3,3.0,7131 Willow Rd,84005,2121.0,10348.0,2005.0,37.0,204.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/66077672,40.274583,-111.945906,Eagle Mountain,True
UT176297,515947.0,5,3.0,2503 Maple Dr,84005,2249.0,8418.0,2023.0,56.0,229.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/40481874,40.287014,-111.953148,Eagle Mountain,True
UT589087,593490.0,4,3.5,7581 Birch Ln,84005,3337.0,7745.0,2015.0,45.0,178.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/93071318,40.342668,-111.967225,Eagle Mountain,True
UT472419,365520.0,3,3.5,5463 Aspen Way,84005,1697.0,7276.0,1999.0,42.0,215.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/67918461,40.341201,-111.976166,Eagle Mountain,True
UT962693,507343.0,5,3.0,9313 Cedar St,84005,2350.0,7000.0,2005.0,6.0,216.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/98793105,40.324356,-112.026892,Eagle Mountain,True
UT796040,467163.0,3,2.5,6628 Sunset Blvd,84005,1846.0,8421.0,2017.0,4.0,253.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/43031533,40.289238,-111.957707,Eagle Mountain,True
UT934524,625531.0,3,3.0,8928 Spruce Way,84005,2558.0,9511.0,2020.0,2.0,245.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/68652887,40.303585,-111.975502,Eagle Mountain,True
UT865504,460830.0,3,2.0,9789 Sunset Blvd,84005,2196.0,7458.0,2022.0,35.0,210.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/42880637,40.286898,-112.002926,Eagle Mountain,True
UT469603,422456.0,4,2.0,9944 Pine St,84005,1510.0,10453.0,2020.0,12.0,280.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/72993011,40.280287,-111.997216,Eagle Mountain,True
UT760009,441097.0,6,3.5,7471 Oak Ave,84005,1568.0,10613.0,2000.0,59.0,281.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/77111604,40.3004,-111.936439,Eagle Mountain,True
UT127420,660238.0,4,4.0,6012 Sunset Blvd,84005,3445.0,7432.0,2017.0,7.0,192.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/38964624,40.316066,-111.967564,Eagle Mountain,True
UT602097,390225.0,4,2.0,1269 Willow Rd,84005,1536.0,11272.0,2001.0,56.0,254.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/94390471,40.298795,-111.982409,Eagle Mountain,True
UT142570,612049.0,4,2.0,3922 Spruce Way,84005,3278.0,5384.0,2000.0,40.0,187.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/87144272,40.318866,-111.967908,Eagle Mountain,True
UT751771,682969.0,4,2.0,4805 Juniper Ct,84005,3598.0,11456.0,2016.0,6.0,190.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/90504805,40.2937,-111.988626,Eagle Mountain,True
UT970049,568978.0,5,3.5,7826 Willow Rd,84005,2517.0,6352.0,2010.0,3.0,226.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/29601849,40.297668,-111.982982,Eagle Mountain,True
UT713249,485935.0,4,2.5,5928 Willow Rd,84005,2149.0,8514.0,2015.0,23.0,226.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/74606594,40.333254,-112.000969,Eagle Mountain,True
UT855942,577536.0,5,2.5,4446 Birch Ln,84005,3263.0,6268.0,2020.0,20.0,177.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/19574258,40.340265,-111.986015,Eagle Mountain,True
UT310929,633770.0,6,2.0,1551 Pine St,84005,3757.0,7537.0,2000.0,18.0,169.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/19495927,40.295763,-111.961441,Eagle Mountain,True
UT994514,422019.0,6,4.0,7185 Valley View Dr,84005,1689.0,6720.0,2012.0,31.0,250.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/97593038,40.315721,-112.026006,Eagle Mountain,True
UT595682,653049.0,5,3.0,4376 Maple Dr,84005,3714.0,9641.0,2019.0,7.0,176.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/23760937,40.292253,-111.950497,Eagle Mountain,True
UT707005,720934.0,5,3.5,457 Oak Ave,84005,3664.0,4649.0,2010.0,7.0,197.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/87772480,40.274267,-112.001702,Eagle Mountain,True
UT793547,503298.0,6,3.5,2911 Mountain Rd,84005,1742.0,10706.0,2012.0,41.0,289.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/48772278,40.329029,-111.961744,Eagle Mountain,True
UT675632,370271.0,5,2.0,8805 Pine St,84005,1531.0,11230.0,2011.0,59.0,242.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/37328061,40.28368,-111.965727,Eagle Mountain,True
UT385408,653736.0,4,4.0,1276 Lakeside Dr,84005,3115.0,8503.0,2021.0,16.0,210.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/16614820,40.304057,-111.964737,Eagle Mountain,True
UT650286,372456.0,3,3.0,4120 Elm Blvd,84005,1586.0,8378.0,2000.0,55.0,235.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/70765363,40.308964,-111.969187,Eagle Mountain,True
UT688575,578296.0,3,3.5,5168 Spruce Way,84005,2841.0,9599.0,2020.0,20.0,204.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/74919817,40.284758,-111.93409,Eagle Mountain,True
UT871603,412724.0,6,2.5,928 Sunset Blvd,84005,1555.0,5592.0,2019.0,20.0,265.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/52031651,40.277564,-111.979166,Eagle Mountain,True
UT533331,655931.0,5,4.0,1739 Spruce Way,84005,3057.0,9997.0,2019.0,5.0,215.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/82894963,40.297841,-111.956768,Eagle Mountain,True
